2023-05-21 18:39: Experiment log path in: C:\旧电脑文件\毕业相关\第二个模型\TATCN\TARGCN\model\experiments\PEMSD4\20230521183948
2023-05-21 21:30: Train Epoch 107: 100/317 Loss: 17.991676
2023-05-21 21:30: Train Epoch 107: 120/317 Loss: 18.682182
2023-05-21 21:30: Train Epoch 107: 140/317 Loss: 16.512058
2023-05-21 21:30: Train Epoch 107: 160/317 Loss: 19.035353
2023-05-21 21:30: Train Epoch 107: 180/317 Loss: 16.636290
2023-05-21 21:30: Train Epoch 107: 200/317 Loss: 17.681612
2023-05-21 21:31: Train Epoch 107: 220/317 Loss: 17.086334
2023-05-21 21:31: Train Epoch 107: 240/317 Loss: 17.514250
2023-05-21 21:31: Train Epoch 107: 260/317 Loss: 18.373137
2023-05-21 21:31: Train Epoch 107: 280/317 Loss: 19.846842
2023-05-21 21:31: Train Epoch 107: 300/317 Loss: 17.975422
2023-05-21 21:31: **********Train Epoch 107: averaged Loss: 18.338240, tf_ratio: 1.000000
2023-05-21 21:31: **********Val Epoch 107: average Loss: 19.688593
2023-05-21 21:31: Train Epoch 108: 0/317 Loss: 18.906427
2023-05-21 21:31: Train Epoch 108: 20/317 Loss: 18.431059
2023-05-21 21:31: Train Epoch 108: 40/317 Loss: 17.219748
2023-05-21 21:31: Train Epoch 108: 60/317 Loss: 19.643318
2023-05-21 21:32: Train Epoch 108: 80/317 Loss: 18.540586
2023-05-21 21:32: Train Epoch 108: 100/317 Loss: 20.533976
2023-05-21 21:32: Train Epoch 108: 120/317 Loss: 16.739305
2023-05-21 21:32: Train Epoch 108: 140/317 Loss: 17.313503
2023-05-21 21:32: Train Epoch 108: 160/317 Loss: 19.228659
2023-05-21 21:32: Train Epoch 108: 180/317 Loss: 18.739614
2023-05-21 21:32: Train Epoch 108: 200/317 Loss: 19.440834
2023-05-21 21:32: Train Epoch 108: 220/317 Loss: 16.787241
2023-05-21 21:32: Train Epoch 108: 240/317 Loss: 18.116810
2023-05-21 21:32: Train Epoch 108: 260/317 Loss: 19.426153
2023-05-21 21:33: Train Epoch 108: 280/317 Loss: 17.650900
2023-05-21 21:33: Train Epoch 108: 300/317 Loss: 18.116611
2023-05-21 21:33: **********Train Epoch 108: averaged Loss: 18.333647, tf_ratio: 1.000000
2023-05-21 21:33: **********Val Epoch 108: average Loss: 19.614068
2023-05-21 21:33: Train Epoch 109: 0/317 Loss: 17.195580
2023-05-21 21:33: Train Epoch 109: 20/317 Loss: 19.301474
2023-05-21 21:33: Train Epoch 109: 40/317 Loss: 16.578976
2023-05-21 21:33: Train Epoch 109: 60/317 Loss: 18.502533
2023-05-21 21:33: Train Epoch 109: 80/317 Loss: 19.647951
2023-05-21 21:33: Train Epoch 109: 100/317 Loss: 17.772583
2023-05-21 21:33: Train Epoch 109: 120/317 Loss: 18.764595
2023-05-21 21:34: Train Epoch 109: 140/317 Loss: 17.711544
2023-05-21 21:34: Train Epoch 109: 160/317 Loss: 17.741447
2023-05-21 21:34: Train Epoch 109: 180/317 Loss: 19.765612
2023-05-21 21:34: Train Epoch 109: 200/317 Loss: 15.966220
2023-05-21 21:34: Train Epoch 109: 220/317 Loss: 16.929953
2023-05-21 21:34: Train Epoch 109: 240/317 Loss: 20.366556
2023-05-21 21:34: Train Epoch 109: 260/317 Loss: 17.153980
2023-05-21 21:34: Train Epoch 109: 280/317 Loss: 18.114969
2023-05-21 21:34: Train Epoch 109: 300/317 Loss: 19.399809
2023-05-21 21:34: **********Train Epoch 109: averaged Loss: 18.278157, tf_ratio: 1.000000
2023-05-21 21:35: **********Val Epoch 109: average Loss: 19.681641
2023-05-21 21:35: Train Epoch 110: 0/317 Loss: 19.181932
2023-05-21 21:35: Train Epoch 110: 20/317 Loss: 17.544054
2023-05-21 21:35: Train Epoch 110: 40/317 Loss: 21.023968
2023-05-21 21:35: Train Epoch 110: 60/317 Loss: 18.182987
2023-05-21 21:35: Train Epoch 110: 80/317 Loss: 18.234627
2023-05-21 21:35: Train Epoch 110: 100/317 Loss: 15.199884
2023-05-21 21:35: Train Epoch 110: 120/317 Loss: 17.775778
2023-05-21 21:35: Train Epoch 110: 140/317 Loss: 15.145339
2023-05-21 21:35: Train Epoch 110: 160/317 Loss: 19.502756
2023-05-21 21:35: Train Epoch 110: 180/317 Loss: 16.971064
2023-05-21 21:36: Train Epoch 110: 200/317 Loss: 15.801470
2023-05-21 21:36: Train Epoch 110: 220/317 Loss: 16.596577
2023-05-21 21:36: Train Epoch 110: 240/317 Loss: 19.525587
2023-05-21 21:36: Train Epoch 110: 260/317 Loss: 17.691576
2023-05-21 21:36: Train Epoch 110: 280/317 Loss: 18.289568
2023-05-21 21:36: Train Epoch 110: 300/317 Loss: 18.955217
2023-05-21 21:36: **********Train Epoch 110: averaged Loss: 18.284500, tf_ratio: 1.000000
2023-05-21 21:36: **********Val Epoch 110: average Loss: 19.848635
2023-05-21 21:36: Train Epoch 111: 0/317 Loss: 19.878290
2023-05-21 21:36: Train Epoch 111: 20/317 Loss: 18.637907
2023-05-21 21:36: Train Epoch 111: 40/317 Loss: 20.747946
2023-05-21 21:37: Train Epoch 111: 60/317 Loss: 19.525721
2023-05-21 21:37: Train Epoch 111: 80/317 Loss: 18.724781
2023-05-21 21:37: Train Epoch 111: 100/317 Loss: 17.739880
2023-05-21 21:37: Train Epoch 111: 120/317 Loss: 18.027004
2023-05-21 21:37: Train Epoch 111: 140/317 Loss: 17.491987
2023-05-21 21:37: Train Epoch 111: 160/317 Loss: 17.480951
2023-05-21 21:37: Train Epoch 111: 180/317 Loss: 17.071297
2023-05-21 21:37: Train Epoch 111: 200/317 Loss: 17.733191
2023-05-21 21:37: Train Epoch 111: 220/317 Loss: 19.588207
2023-05-21 21:37: Train Epoch 111: 240/317 Loss: 16.050453
2023-05-21 21:37: Train Epoch 111: 260/317 Loss: 18.498632
2023-05-21 21:38: Train Epoch 111: 280/317 Loss: 19.834055
2023-05-21 21:38: Train Epoch 111: 300/317 Loss: 17.486626
2023-05-21 21:38: **********Train Epoch 111: averaged Loss: 18.311279, tf_ratio: 1.000000
2023-05-21 21:38: **********Val Epoch 111: average Loss: 19.585589
2023-05-21 21:38: Train Epoch 112: 0/317 Loss: 19.030043
2023-05-21 21:38: Train Epoch 112: 20/317 Loss: 18.060125
2023-05-21 21:38: Train Epoch 112: 40/317 Loss: 19.043127
2023-05-21 21:38: Train Epoch 112: 60/317 Loss: 16.535465
2023-05-21 21:38: Train Epoch 112: 80/317 Loss: 19.750383
2023-05-21 21:38: Train Epoch 112: 100/317 Loss: 20.398180
2023-05-21 21:39: Train Epoch 112: 120/317 Loss: 19.318693
2023-05-21 21:39: Train Epoch 112: 140/317 Loss: 17.857378
2023-05-21 21:39: Train Epoch 112: 160/317 Loss: 18.314579
2023-05-21 21:39: Train Epoch 112: 180/317 Loss: 20.494665
2023-05-21 21:39: Train Epoch 112: 200/317 Loss: 18.498768
2023-05-21 21:39: Train Epoch 112: 220/317 Loss: 18.188332
2023-05-21 21:39: Train Epoch 112: 240/317 Loss: 16.871655
2023-05-21 21:39: Train Epoch 112: 260/317 Loss: 18.308004
2023-05-21 21:39: Train Epoch 112: 280/317 Loss: 18.872837
2023-05-21 21:39: Train Epoch 112: 300/317 Loss: 17.546320
2023-05-21 21:39: **********Train Epoch 112: averaged Loss: 18.270024, tf_ratio: 1.000000
2023-05-21 21:40: **********Val Epoch 112: average Loss: 20.106244
2023-05-21 21:40: Train Epoch 113: 0/317 Loss: 17.736145
2023-05-21 21:40: Train Epoch 113: 20/317 Loss: 17.521332
2023-05-21 21:40: Train Epoch 113: 40/317 Loss: 18.254862
2023-05-21 21:40: Train Epoch 113: 60/317 Loss: 16.529671
2023-05-21 21:40: Train Epoch 113: 80/317 Loss: 20.114103
2023-05-21 21:40: Train Epoch 113: 100/317 Loss: 18.696306
2023-05-21 21:40: Train Epoch 113: 120/317 Loss: 17.784971
2023-05-21 21:40: Train Epoch 113: 140/317 Loss: 17.636074
2023-05-21 21:40: Train Epoch 113: 160/317 Loss: 16.680532
2023-05-21 21:41: Train Epoch 113: 180/317 Loss: 17.589157
2023-05-21 21:41: Train Epoch 113: 200/317 Loss: 18.862236
2023-05-21 21:41: Train Epoch 113: 220/317 Loss: 19.671112
2023-05-21 21:41: Train Epoch 113: 240/317 Loss: 19.375721
2023-05-21 21:41: Train Epoch 113: 260/317 Loss: 17.915226
2023-05-21 21:41: Train Epoch 113: 280/317 Loss: 18.707930
2023-05-21 21:41: Train Epoch 113: 300/317 Loss: 19.298656
2023-05-21 21:41: **********Train Epoch 113: averaged Loss: 18.267510, tf_ratio: 1.000000
2023-05-21 21:41: **********Val Epoch 113: average Loss: 19.521395
2023-05-21 21:41: ******Current best model saved:model_para/PEMSD4/epoch_113.pth!
2023-05-21 21:41: Train Epoch 114: 0/317 Loss: 18.011126
2023-05-21 21:41: Train Epoch 114: 20/317 Loss: 17.218092
2023-05-21 21:42: Train Epoch 114: 40/317 Loss: 18.672956
2023-05-21 21:42: Train Epoch 114: 60/317 Loss: 17.781664
2023-05-21 21:42: Train Epoch 114: 80/317 Loss: 18.758924
2023-05-21 21:42: Train Epoch 114: 100/317 Loss: 18.701752
2023-05-21 21:42: Train Epoch 114: 120/317 Loss: 16.700928
2023-05-21 21:42: Train Epoch 114: 140/317 Loss: 20.715921
2023-05-21 21:42: Train Epoch 114: 160/317 Loss: 19.123724
2023-05-21 21:42: Train Epoch 114: 180/317 Loss: 17.371138
2023-05-21 21:42: Train Epoch 114: 200/317 Loss: 19.034773
2023-05-21 21:42: Train Epoch 114: 220/317 Loss: 19.847784
2023-05-21 21:42: Train Epoch 114: 240/317 Loss: 18.957045
2023-05-21 21:43: Train Epoch 114: 260/317 Loss: 17.828817
2023-05-21 21:43: Train Epoch 114: 280/317 Loss: 17.700363
2023-05-21 21:43: Train Epoch 114: 300/317 Loss: 19.078732
2023-05-21 21:43: **********Train Epoch 114: averaged Loss: 18.202232, tf_ratio: 1.000000
2023-05-21 21:43: **********Val Epoch 114: average Loss: 19.557803
2023-05-21 21:43: Train Epoch 115: 0/317 Loss: 16.796410
2023-05-21 21:43: Train Epoch 115: 20/317 Loss: 19.135117
2023-05-21 21:43: Train Epoch 115: 40/317 Loss: 18.174204
2023-05-21 21:43: Train Epoch 115: 60/317 Loss: 18.542473
2023-05-21 21:43: Train Epoch 115: 80/317 Loss: 19.402605
2023-05-21 21:44: Train Epoch 115: 100/317 Loss: 18.459496
2023-05-21 21:44: Train Epoch 115: 120/317 Loss: 16.439852
2023-05-21 21:44: Train Epoch 115: 140/317 Loss: 18.301363
2023-05-21 21:44: Train Epoch 115: 160/317 Loss: 18.834694
2023-05-21 21:44: Train Epoch 115: 180/317 Loss: 16.893061
2023-05-21 21:44: Train Epoch 115: 200/317 Loss: 16.039381
2023-05-21 21:44: Train Epoch 115: 220/317 Loss: 16.036320
2023-05-21 21:44: Train Epoch 115: 240/317 Loss: 18.394491
2023-05-21 21:44: Train Epoch 115: 260/317 Loss: 18.425528
2023-05-21 21:44: Train Epoch 115: 280/317 Loss: 17.830181
2023-05-21 21:44: Train Epoch 115: 300/317 Loss: 16.631153
2023-05-21 21:45: **********Train Epoch 115: averaged Loss: 18.190571, tf_ratio: 1.000000
2023-05-21 21:45: **********Val Epoch 115: average Loss: 19.507998
2023-05-21 21:45: ******Current best model saved:model_para/PEMSD4/epoch_115.pth!
2023-05-21 21:45: Train Epoch 116: 0/317 Loss: 17.453030
2023-05-21 21:45: Train Epoch 116: 20/317 Loss: 18.001644
2023-05-21 21:45: Train Epoch 116: 40/317 Loss: 17.547213
2023-05-21 21:45: Train Epoch 116: 60/317 Loss: 19.582645
2023-05-21 21:45: Train Epoch 116: 80/317 Loss: 16.889513
2023-05-21 21:45: Train Epoch 116: 100/317 Loss: 16.410717
2023-05-21 21:45: Train Epoch 116: 120/317 Loss: 17.856327
2023-05-21 21:45: Train Epoch 116: 140/317 Loss: 16.501184
2023-05-21 21:45: Train Epoch 116: 160/317 Loss: 17.839600
2023-05-21 21:46: Train Epoch 116: 180/317 Loss: 18.192003
2023-05-21 21:46: Train Epoch 116: 200/317 Loss: 19.635714
2023-05-21 21:46: Train Epoch 116: 220/317 Loss: 19.584238
2023-05-21 21:46: Train Epoch 116: 240/317 Loss: 19.749695
2023-05-21 21:46: Train Epoch 116: 260/317 Loss: 16.126627
2023-05-21 21:46: Train Epoch 116: 280/317 Loss: 18.807735
2023-05-21 21:46: Train Epoch 116: 300/317 Loss: 17.769907
2023-05-21 21:46: **********Train Epoch 116: averaged Loss: 18.236562, tf_ratio: 1.000000
2023-05-21 21:46: **********Val Epoch 116: average Loss: 19.778785
2023-05-21 21:46: Train Epoch 117: 0/317 Loss: 16.971390
2023-05-21 21:47: Train Epoch 117: 20/317 Loss: 17.830183
2023-05-21 21:47: Train Epoch 117: 40/317 Loss: 15.918126
2023-05-21 21:47: Train Epoch 117: 60/317 Loss: 17.624149
2023-05-21 21:47: Train Epoch 117: 80/317 Loss: 15.327085
2023-05-21 21:47: Train Epoch 117: 100/317 Loss: 18.989168
2023-05-21 21:47: Train Epoch 117: 120/317 Loss: 17.718855
2023-05-21 21:47: Train Epoch 117: 140/317 Loss: 17.524343
2023-05-21 21:47: Train Epoch 117: 160/317 Loss: 17.895813
2023-05-21 21:47: Train Epoch 117: 180/317 Loss: 20.724218
2023-05-21 21:47: Train Epoch 117: 200/317 Loss: 16.654730
2023-05-21 21:47: Train Epoch 117: 220/317 Loss: 19.714531
2023-05-21 21:48: Train Epoch 117: 240/317 Loss: 19.687347
2023-05-21 21:48: Train Epoch 117: 260/317 Loss: 19.045607
2023-05-21 21:48: Train Epoch 117: 280/317 Loss: 16.794336
2023-05-21 21:48: Train Epoch 117: 300/317 Loss: 18.275127
2023-05-21 21:48: **********Train Epoch 117: averaged Loss: 18.167446, tf_ratio: 1.000000
2023-05-21 21:48: **********Val Epoch 117: average Loss: 19.671105
2023-05-21 21:48: Train Epoch 118: 0/317 Loss: 16.275988
2023-05-21 21:48: Train Epoch 118: 20/317 Loss: 19.913635
2023-05-21 21:48: Train Epoch 118: 40/317 Loss: 16.987747
2023-05-21 21:48: Train Epoch 118: 60/317 Loss: 16.441971
2023-05-21 21:48: Train Epoch 118: 80/317 Loss: 15.522267
2023-05-21 21:49: Train Epoch 118: 100/317 Loss: 17.470051
2023-05-21 21:49: Train Epoch 118: 120/317 Loss: 18.971462
2023-05-21 21:49: Train Epoch 118: 140/317 Loss: 20.687260
2023-05-21 21:49: Train Epoch 118: 160/317 Loss: 18.809435
2023-05-21 21:49: Train Epoch 118: 180/317 Loss: 15.488297
2023-05-21 21:49: Train Epoch 118: 200/317 Loss: 18.215557
2023-05-21 21:49: Train Epoch 118: 220/317 Loss: 17.146923
2023-05-21 21:49: Train Epoch 118: 240/317 Loss: 17.666990
2023-05-21 21:49: Train Epoch 118: 260/317 Loss: 18.722805
2023-05-21 21:49: Train Epoch 118: 280/317 Loss: 19.990501
2023-05-21 21:50: Train Epoch 118: 300/317 Loss: 16.767618
2023-05-21 21:50: **********Train Epoch 118: averaged Loss: 18.183232, tf_ratio: 1.000000
2023-05-21 21:50: **********Val Epoch 118: average Loss: 19.733777
2023-05-21 21:50: Train Epoch 119: 0/317 Loss: 17.218557
2023-05-21 21:50: Train Epoch 119: 20/317 Loss: 17.335539
2023-05-21 21:50: Train Epoch 119: 40/317 Loss: 17.155746
2023-05-21 21:50: Train Epoch 119: 60/317 Loss: 19.440533
2023-05-21 21:50: Train Epoch 119: 80/317 Loss: 16.454603
2023-05-21 21:50: Train Epoch 119: 100/317 Loss: 19.028553
2023-05-21 21:50: Train Epoch 119: 120/317 Loss: 19.808832
2023-05-21 21:50: Train Epoch 119: 140/317 Loss: 18.172136
2023-05-21 21:51: Train Epoch 119: 160/317 Loss: 19.097525
2023-05-21 21:51: Train Epoch 119: 180/317 Loss: 19.839958
2023-05-21 21:51: Train Epoch 119: 200/317 Loss: 16.310940
2023-05-21 21:51: Train Epoch 119: 220/317 Loss: 18.061169
2023-05-21 21:51: Train Epoch 119: 240/317 Loss: 20.563005
2023-05-21 21:51: Train Epoch 119: 260/317 Loss: 17.011465
2023-05-21 21:51: Train Epoch 119: 280/317 Loss: 17.368916
2023-05-21 21:51: Train Epoch 119: 300/317 Loss: 18.537079
2023-05-21 21:51: **********Train Epoch 119: averaged Loss: 18.179177, tf_ratio: 1.000000
2023-05-21 21:51: **********Val Epoch 119: average Loss: 20.836881
2023-05-21 21:51: Train Epoch 120: 0/317 Loss: 16.550636
2023-05-21 21:52: Train Epoch 120: 20/317 Loss: 19.888441
2023-05-21 21:52: Train Epoch 120: 40/317 Loss: 19.027281
2023-05-21 21:52: Train Epoch 120: 60/317 Loss: 17.864876
2023-05-21 21:52: Train Epoch 120: 80/317 Loss: 21.481577
2023-05-21 21:52: Train Epoch 120: 100/317 Loss: 18.853979
2023-05-21 21:52: Train Epoch 120: 120/317 Loss: 17.458237
2023-05-21 21:52: Train Epoch 120: 140/317 Loss: 18.758305
2023-05-21 21:52: Train Epoch 120: 160/317 Loss: 19.122017
2023-05-21 21:52: Train Epoch 120: 180/317 Loss: 17.810431
2023-05-21 21:52: Train Epoch 120: 200/317 Loss: 18.147993
2023-05-21 21:53: Train Epoch 120: 220/317 Loss: 20.965464
2023-05-21 21:53: Train Epoch 120: 240/317 Loss: 16.853703
2023-05-21 21:53: Train Epoch 120: 260/317 Loss: 17.757040
2023-05-21 21:53: Train Epoch 120: 280/317 Loss: 17.926441
2023-05-21 21:53: Train Epoch 120: 300/317 Loss: 17.357714
2023-05-21 21:53: **********Train Epoch 120: averaged Loss: 18.126776, tf_ratio: 1.000000
2023-05-21 21:53: **********Val Epoch 120: average Loss: 19.372695
2023-05-21 21:53: ******Current best model saved:model_para/PEMSD4/epoch_120.pth!
2023-05-21 21:53: Train Epoch 121: 0/317 Loss: 16.442389
2023-05-21 21:53: Train Epoch 121: 20/317 Loss: 18.042282
2023-05-21 21:53: Train Epoch 121: 40/317 Loss: 18.978279
2023-05-21 21:53: Train Epoch 121: 60/317 Loss: 19.103447
2023-05-21 21:54: Train Epoch 121: 80/317 Loss: 20.182180
2023-05-21 21:54: Train Epoch 121: 100/317 Loss: 16.026131
2023-05-21 21:54: Train Epoch 121: 120/317 Loss: 17.307249
2023-05-21 21:54: Train Epoch 121: 140/317 Loss: 19.403942
2023-05-21 21:54: Train Epoch 121: 160/317 Loss: 18.724844
2023-05-21 21:54: Train Epoch 121: 180/317 Loss: 17.113152
2023-05-21 21:54: Train Epoch 121: 200/317 Loss: 17.353186
2023-05-21 21:54: Train Epoch 121: 220/317 Loss: 19.871857
2023-05-21 21:54: Train Epoch 121: 240/317 Loss: 17.530678
2023-05-21 21:54: Train Epoch 121: 260/317 Loss: 16.562298
2023-05-21 21:55: Train Epoch 121: 280/317 Loss: 18.208965
2023-05-21 21:55: Train Epoch 121: 300/317 Loss: 16.301315
2023-05-21 21:55: **********Train Epoch 121: averaged Loss: 18.172480, tf_ratio: 1.000000
2023-05-21 21:55: **********Val Epoch 121: average Loss: 19.476523
2023-05-21 21:55: Train Epoch 122: 0/317 Loss: 18.573990
2023-05-21 21:55: Train Epoch 122: 20/317 Loss: 18.421612
2023-05-21 21:55: Train Epoch 122: 40/317 Loss: 18.961557
2023-05-21 21:55: Train Epoch 122: 60/317 Loss: 18.323689
2023-05-21 21:55: Train Epoch 122: 80/317 Loss: 18.762726
2023-05-21 21:55: Train Epoch 122: 100/317 Loss: 16.977276
2023-05-21 21:55: Train Epoch 122: 120/317 Loss: 16.746017
2023-05-21 21:56: Train Epoch 122: 140/317 Loss: 17.808283
2023-05-21 21:56: Train Epoch 122: 160/317 Loss: 17.168634
2023-05-21 21:56: Train Epoch 122: 180/317 Loss: 16.279587
2023-05-21 21:56: Train Epoch 122: 200/317 Loss: 17.538803
2023-05-21 21:56: Train Epoch 122: 220/317 Loss: 17.680931
2023-05-21 21:56: Train Epoch 122: 240/317 Loss: 18.739798
2023-05-21 21:56: Train Epoch 122: 260/317 Loss: 18.712519
2023-05-21 21:56: Train Epoch 122: 280/317 Loss: 18.093864
2023-05-21 21:56: Train Epoch 122: 300/317 Loss: 20.186806
2023-05-21 21:56: **********Train Epoch 122: averaged Loss: 18.048091, tf_ratio: 1.000000
2023-05-21 21:57: **********Val Epoch 122: average Loss: 19.697832
2023-05-21 21:57: Train Epoch 123: 0/317 Loss: 17.344627
2023-05-21 21:57: Train Epoch 123: 20/317 Loss: 19.208427
2023-05-21 21:57: Train Epoch 123: 40/317 Loss: 16.739939
2023-05-21 21:57: Train Epoch 123: 60/317 Loss: 17.748766
2023-05-21 21:57: Train Epoch 123: 80/317 Loss: 17.983816
2023-05-21 21:57: Train Epoch 123: 100/317 Loss: 17.791252
2023-05-21 21:57: Train Epoch 123: 120/317 Loss: 18.130573
2023-05-21 21:57: Train Epoch 123: 140/317 Loss: 17.066980
2023-05-21 21:57: Train Epoch 123: 160/317 Loss: 17.843636
2023-05-21 21:57: Train Epoch 123: 180/317 Loss: 18.893421
2023-05-21 21:58: Train Epoch 123: 200/317 Loss: 19.415722
2023-05-21 21:58: Train Epoch 123: 220/317 Loss: 17.300125
2023-05-21 21:58: Train Epoch 123: 240/317 Loss: 15.770655
2023-05-21 21:58: Train Epoch 123: 260/317 Loss: 18.235434
2023-05-21 21:58: Train Epoch 123: 280/317 Loss: 16.731441
2023-05-21 21:58: Train Epoch 123: 300/317 Loss: 16.982014
2023-05-21 21:58: **********Train Epoch 123: averaged Loss: 18.104365, tf_ratio: 1.000000
2023-05-21 21:58: **********Val Epoch 123: average Loss: 20.196667
2023-05-21 21:58: Train Epoch 124: 0/317 Loss: 19.026993
2023-05-21 21:58: Train Epoch 124: 20/317 Loss: 18.550562
2023-05-21 21:58: Train Epoch 124: 40/317 Loss: 17.100418
2023-05-21 21:59: Train Epoch 124: 60/317 Loss: 18.497858
2023-05-21 21:59: Train Epoch 124: 80/317 Loss: 17.402527
2023-05-21 21:59: Train Epoch 124: 100/317 Loss: 17.844913
2023-05-21 21:59: Train Epoch 124: 120/317 Loss: 15.245721
2023-05-21 21:59: Train Epoch 124: 140/317 Loss: 15.815936
2023-05-21 21:59: Train Epoch 124: 160/317 Loss: 19.222227
2023-05-21 21:59: Train Epoch 124: 180/317 Loss: 18.313574
2023-05-21 21:59: Train Epoch 124: 200/317 Loss: 16.138378
2023-05-21 21:59: Train Epoch 124: 220/317 Loss: 18.345087
2023-05-21 21:59: Train Epoch 124: 240/317 Loss: 18.561033
2023-05-21 21:59: Train Epoch 124: 260/317 Loss: 18.635439
2023-05-21 22:00: Train Epoch 124: 280/317 Loss: 15.847375
2023-05-21 22:00: Train Epoch 124: 300/317 Loss: 18.726435
2023-05-21 22:00: **********Train Epoch 124: averaged Loss: 18.059317, tf_ratio: 1.000000
2023-05-21 22:00: **********Val Epoch 124: average Loss: 19.346354
2023-05-21 22:00: ******Current best model saved:model_para/PEMSD4/epoch_124.pth!
2023-05-21 22:00: Train Epoch 125: 0/317 Loss: 16.412598
2023-05-21 22:00: Train Epoch 125: 20/317 Loss: 18.035686
2023-05-21 22:00: Train Epoch 125: 40/317 Loss: 16.767008
2023-05-21 22:00: Train Epoch 125: 60/317 Loss: 16.363586
2023-05-21 22:00: Train Epoch 125: 80/317 Loss: 17.076544
2023-05-21 22:00: Train Epoch 125: 100/317 Loss: 19.306875
2023-05-21 22:00: Train Epoch 125: 120/317 Loss: 18.854214
2023-05-21 22:01: Train Epoch 125: 140/317 Loss: 18.429649
2023-05-21 22:01: Train Epoch 125: 160/317 Loss: 17.770372
2023-05-21 22:01: Train Epoch 125: 180/317 Loss: 17.917196
2023-05-21 22:01: Train Epoch 125: 200/317 Loss: 18.178677
2023-05-21 22:01: Train Epoch 125: 220/317 Loss: 16.848083
2023-05-21 22:01: Train Epoch 125: 240/317 Loss: 13.964481
2023-05-21 22:01: Train Epoch 125: 260/317 Loss: 16.701906
2023-05-21 22:01: Train Epoch 125: 280/317 Loss: 16.812601
2023-05-21 22:01: Train Epoch 125: 300/317 Loss: 16.091045
2023-05-21 22:01: **********Train Epoch 125: averaged Loss: 18.030764, tf_ratio: 1.000000
2023-05-21 22:02: **********Val Epoch 125: average Loss: 19.500718
2023-05-21 22:02: Train Epoch 126: 0/317 Loss: 18.561150
2023-05-21 22:02: Train Epoch 126: 20/317 Loss: 19.448254
2023-05-21 22:02: Train Epoch 126: 40/317 Loss: 18.631746
2023-05-21 22:02: Train Epoch 126: 60/317 Loss: 17.897781
2023-05-21 22:02: Train Epoch 126: 80/317 Loss: 17.945084
2023-05-21 22:02: Train Epoch 126: 100/317 Loss: 19.035954
2023-05-21 22:02: Train Epoch 126: 120/317 Loss: 18.632660
2023-05-21 22:02: Train Epoch 126: 140/317 Loss: 19.570356
2023-05-21 22:02: Train Epoch 126: 160/317 Loss: 18.147224
2023-05-21 22:02: Train Epoch 126: 180/317 Loss: 18.431187
2023-05-21 22:03: Train Epoch 126: 200/317 Loss: 17.555782
